order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date
o00366,c0079,delivered,2018-01-18 23:00:00,2018-02-10 23:00:00
o00367,c0079,delivered,2017-11-20 13:00:00,2017-12-10 13:00:00
o00368,c0079,delivered,2017-01-30 14:00:00,2017-02-11 14:00:00
o00369,c0079,delivered,2018-04-22 19:00:00,2018-05-09 19:00:00
o00370,c0080,delivered,2018-02-04 16:00:00,2018-02-19 16:00:00
o00371,c0080,delivered,2017-05-19 06:00:00,2017-06-07 06:00:00
o00372,c0080,delivered,2018-01-11 05:00:00,2018-02-02 05:00:00
o00373,c0080,delivered,2018-08-20 15:00:00,2018-08-27 15:00:00
o00374,c0080,delivered,2018-07-25 05:00:00,2018-08-05 05:00:00
o00375,c0081,delivered,2018-06-07 12:00:00,2018-06-14 12:00:00
o00376,c0081,delivered,2017-02-18 08:00:00,2017-03-07 08:00:00
o00377,c0081,delivered,2018-03-11 05:00:00,2018-03-16 05:00:00
o00378,c0081,delivered,2018-03-03 03:00:00,2018-03-06 03:00:00
o00379,c0082,delivered,2017-10-23 13:00:00,2017-10-30 13:00:00
o00380,c0082,delivered,2017-05-09 05:00:00,2017-05-18 05:00:00
o00381,c0082,delivered,2017-01-06 00:00:00,2017-01-16 00:00:00
o00382,c0083,delivered,2017-01-13 07:00:00,2017-01-28 07:00:00
o00383,c0083,delivered,2017-01-19 14:00:00,2017-02-04 14:00:00
o00384,c0084,delivered,2017-12-15 15:00:00,2018-01-04 15:00:00
o00385,c0084,delivered,2017-02-13 04:00:00,2017-02-22 04:00:00
o00386,c0084,delivered,2018-02-23 20:00:00,2018-03-18 20:00:00
o00387,c0084,delivered,2017-12-20 09:00:00,2017-12-31 09:00:00
o00388,c0084,delivered,2017-02-06 11:00:00,2017-02-19 11:00:00
o00389,c0085,delivered,2017-05-07 18:00:00,2017-05-27 18:00:00
o00390,c0085,delivered,2017-07-03 21:00:00,2017-07-07 21:00:00
o00391,c0085,delivered,2018-07-08 18:00:00,2018-07-15 18:00:00
o00392,c0085,delivered,2018-01-31 07:00:00,2018-02-20 07:00:00
o00393,c0085,delivered,2017-04-08 05:00:00,2017-04-17 05:00:00
o00394,c0085,delivered,2017-05-02 07:00:00,2017-05-17 07:00:00
o00395,c0085,delivered,2018-01-20 13:00:00,2018-01-26 13:00:00
o00396,c0086,delivered,2017-05-04 22:00:00,2017-05-11 22:00:00
o00397,c0086,delivered,2017-03-04 10:00:00,2017-03-06 10:00:00
o00398,c0086,delivered,2017-07-28 20:00:00,2017-08-05 20:00:00
o00399,c0086,delivered,2018-03-04 11:00:00,2018-03-14 11:00:00
o00400,c0086,delivered,2018-02-07 14:00:00,2018-02-16 14:00:00
o00401,c0087,delivered,2017-05-16 22:00:00,2017-05-21 22:00:00
o00402,c0087,delivered,2018-08-07 11:00:00,2018-08-31 11:00:00
o00403,c0087,delivered,2017-08-03 13:00:00,2017-08-19 13:00:00
o00404,c0087,delivered,2017-07-25 05:00:00,2017-08-07 05:00:00
o00405,c0088,delivered,2018-02-08 06:00:00,2018-02-27 06:00:00
o00406,c0088,delivered,2018-01-24 03:00:00,2018-02-16 03:00:00
o00407,c0089,delivered,2017-01-27 15:00:00,2017-02-08 15:00:00
o00408,c0089,delivered,2018-02-02 18:00:00,2018-02-19 18:00:00
o00409,c0089,delivered,2018-01-31 20:00:00,2018-02-18 20:00:00
o00410,c0089,delivered,2018-05-10 09:00:00,2018-05-16 09:00:00
o00411,c0089,delivered,2017-05-23 14:00:00,2017-06-06 14:00:00
o00412,c0089,delivered,2017-02-16 04:00:00,2017-03-12 04:00:00
o00413,c0090,delivered,2018-03-18 18:00:00,2018-03-24 18:00:00
o00414,c0090,delivered,2017-02-09 06:00:00,2017-03-02 06:00:00
o00415,c0090,delivered,2017-11-04 18:00:00,2017-11-17 18:00:00
o00416,c0090,delivered,2017-10-26 14:00:00,2017-11-19 14:00:00
o00417,c0091,delivered,2017-09-23 14:00:00,2017-10-16 14:00:00
o00418,c0091,delivered,2017-08-15 20:00:00,2017-08-29 20:00:00
o00419,c0091,delivered,2018-06-19 11:00:00,2018-07-05 11:00:00
o00420,c0092,delivered,2017-07-16 15:00:00,2017-07-25 15:00:00
o00421,c0093,delivered,2018-01-06 18:00:00,2018-01-18 18:00:00
o00422,c0093,delivered,2017-09-18 07:00:00,2017-10-06 07:00:00
o00423,c0093,delivered,2017-12-26 12:00:00,2017-12-28 12:00:00
o00424,c0093,delivered,2017-03-08 00:00:00,2017-03-29 00:00:00
o00425,c0094,delivered,2018-06-02 01:00:00,2018-06-05 01:00:00
o00426,c0094,delivered,2018-04-21 12:00:00,2018-04-30 12:00:00
o00427,c0094,delivered,2018-01-09 05:00:00,2018-01-15 05:00:00
o00428,c0094,delivered,2017-08-12 21:00:00,2017-08-31 21:00:00
o00429,c0094,delivered,2017-04-26 13:00:00,2017-05-18 13:00:00
o00430,c0095,delivered,2018-08-02 18:00:00,2018-08-06 18:00:00
o00431,c0095,delivered,2017-05-27 05:00:00,2017-06-01 05:00:00
o00432,c0095,delivered,2017-04-17 07:00:00,2017-05-01 07:00:00
o00433,c0096,delivered,2017-08-30 10:00:00,2017-09-06 10:00:00
o00434,c0096,delivered,2017-04-02 23:00:00,2017-04-17 23:00:00
o00435,c0096,delivered,2017-05-20 19:00:00,2017-06-10 19:00:00
o00436,c0097,delivered,2018-08-11 03:00:00,2018-08-27 03:00:00
o00437,c0097,delivered,2018-08-19 19:00:00,2018-08-26 19:00:00
o00438,c0097,delivered,2018-06-27 10:00:00,2018-07-10 10:00:00
o00439,c0098,delivered,2017-12-06 18:00:00,2017-12-10 18:00:00
o00440,c0098,delivered,2017-11-24 19:00:00,2017-12-08 19:00:00
o00441,c0098,delivered,2017-06-17 01:00:00,2017-07-01 01:00:00
o00442,c0098,delivered,2018-03-04 13:00:00,2018-03-28 13:00:00
o00443,c0099,delivered,2018-01-02 12:00:00,2018-01-05 12:00:00
o00444,c0099,delivered,2017-12-06 04:00:00,2017-12-24 04:00:00
o00445,c0100,delivered,2017-04-09 21:00:00,2017-04-17 21:00:00
o00446,c0100,delivered,2017-09-21 03:00:00,2017-09-27 03:00:00
o00447,c0100,delivered,2018-07-15 06:00:00,2018-07-28 06:00:00
o00448,c0100,delivered,2018-08-20 14:00:00,2018-08-22 14:00:00
o00449,c0101,delivered,2017-08-06 09:00:00,2017-08-14 09:00:00
o00450,c0101,delivered,2017-05-27 12:00:00,2017-06-06 12:00:00
o00451,c0101,delivered,2017-06-28 09:00:00,2017-07-07 09:00:00
o00452,c0102,delivered,2017-05-20 10:00:00,2017-06-12 10:00:00
o00453,c0102,delivered,2017-11-04 14:00:00,2017-11-28 14:00:00
o00454,c0102,delivered,2018-01-09 05:00:00,2018-01-20 05:00:00
o00455,c0103,delivered,2017-10-24 11:00:00,2017-10-29 11:00:00
o00456,c0103,delivered,2017-03-06 08:00:00,2017-03-29 08:00:00
o00457,c0103,delivered,2018-03-13 20:00:00,2018-03-19 20:00:00
o00458,c0103,delivered,2017-09-09 13:00:00,2017-09-20 13:00:00
o00459,c0103,delivered,2017-09-11 08:00:00,2017-09-14 08:00:00
o00460,c0103,delivered,2018-06-06 22:00:00,2018-06-09 22:00:00
o00461,c0104,delivered,2017-09-09 12:00:00,2017-09-29 12:00:00
o00462,c0104,delivered,2018-08-23 09:00:00,2018-09-11 09:00:00
o00463,c0104,delivered,2018-07-24 19:00:00,2018-08-01 19:00:00
o00464,c0104,delivered,2018-05-13 09:00:00,2018-05-15 09:00:00
o00465,c0104,delivered,2018-04-07 20:00:00,2018-04-16 20:00:00
o00466,c0104,delivered,2017-10-02 08:00:00,2017-10-06 08:00:00
o00467,c0105,delivered,2018-08-28 00:00:00,2018-09-11 00:00:00
o00468,c0105,delivered,2017-01-10 16:00:00,2017-02-01 16:00:00
o00469,c0105,delivered,2018-01-27 14:00:00,2018-02-17 14:00:00
o00470,c0105,delivered,2018-08-16 20:00:00,2018-08-23 20:00:00
o00471,c0105,delivered,2017-12-09 19:00:00,2017-12-17 19:00:00
o00472,c0105,delivered,2018-02-15 00:00:00,2018-03-09 00:00:00
o00473,c0105,delivered,2018-01-09 17:00:00,2018-01-29 17:00:00
o00474,c0106,delivered,2017-05-14 10:00:00,2017-06-04 10:00:00
o00475,c0106,delivered,2017-04-11 19:00:00,2017-04-19 19:00:00
o00476,c0106,delivered,2017-12-16 12:00:00,2018-01-02 12:00:00
o00477,c0107,delivered,2018-05-24 08:00:00,2018-05-29 08:00:00
o00478,c0107,delivered,2017-09-15 14:00:00,2017-10-04 14:00:00
o00479,c0107,delivered,2018-04-04 08:00:00,2018-04-27 08:00:00
o00480,c0107,delivered,2017-02-20 02:00:00,2017-02-22 02:00:00
o00481,c0108,delivered,2018-07-18 04:00:00,2018-08-02 04:00:00
o00482,c0108,delivered,2018-05-10 18:00:00,2018-06-02 18:00:00
o00483,c0108,delivered,2017-02-02 09:00:00,2017-02-15 09:00:00
o00484,c0108,delivered,2018-02-28 14:00:00,2018-03-14 14:00:00
o00485,c0108,delivered,2017-07-06 02:00:00,2017-07-17 02:00:00
o00486,c0108,delivered,2017-06-07 13:00:00,2017-06-27 13:00:00
o00487,c0108,delivered,2017-12-02 13:00:00,2017-12-04 13:00:00
o00488,c0109,delivered,2018-01-27 10:00:00,2018-01-31 10:00:00
o00489,c0109,delivered,2017-05-11 18:00:00,2017-06-03 18:00:00
o00490,c0109,delivered,2017-11-05 23:00:00,2017-11-11 23:00:00
o00491,c0109,delivered,2017-07-02 22:00:00,2017-07-08 22:00:00
o00492,c0109,delivered,2018-02-05 05:00:00,2018-02-14 05:00:00
o00493,c0109,delivered,2017-10-18 08:00:00,2017-11-09 08:00:00
o00494,c0110,delivered,2018-08-15 12:00:00,2018-08-29 12:00:00
o00495,c0110,delivered,2017-02-03 05:00:00,2017-02-05 05:00:00
o00496,c0110,delivered,2018-06-05 05:00:00,2018-06-14 05:00:00
o00497,c0111,delivered,2018-05-28 17:00:00,2018-06-13 17:00:00
o00498,c0111,delivered,2017-01-24 13:00:00,2017-02-07 13:00:00
o00499,c0111,delivered,2017-07-13 17:00:00,2017-08-05 17:00:00
o00500,c0111,delivered,2017-06-07 07:00:00,2017-06-16 07:00:00
o00501,c0112,delivered,2018-05-23 01:00:00,2018-06-14 01:00:00
o00502,c0112,delivered,2018-04-17 11:00:00,2018-05-02 11:00:00
o00503,c0112,delivered,2018-06-28 18:00:00,2018-07-06 18:00:00
o00504,c0112,delivered,2017-01-31 15:00:00,2017-02-05 15:00:00
o00505,c0112,delivered,2017-02-23 23:00:00,2017-03-07 23:00:00
o00506,c0112,delivered,2018-01-31 05:00:00,2018-02-04 05:00:00
o00507,c0112,delivered,2017-02-08 08:00:00,2017-02-10 08:00:00
o00508,c0112,delivered,2017-09-13 07:00:00,2017-09-27 07:00:00
o00509,c0113,delivered,2017-12-25 07:00:00,2018-01-06 07:00:00
o00510,c0113,delivered,2017-02-17 07:00:00,2017-03-13 07:00:00
o00511,c0113,delivered,2018-08-26 11:00:00,2018-09-18 11:00:00
o00512,c0113,delivered,2017-11-01 03:00:00,2017-11-22 03:00:00
o00513,c0113,delivered,2017-09-10 14:00:00,2017-09-26 14:00:00
o00514,c0114,delivered,2017-07-07 17:00:00,2017-07-20 17:00:00
o00515,c0114,delivered,2017-08-11 07:00:00,2017-08-30 07:00:00
o00516,c0115,delivered,2017-06-01 02:00:00,2017-06-23 02:00:00
o00517,c0115,delivered,2017-07-21 15:00:00,2017-08-08 15:00:00
o00518,c0116,delivered,2018-05-25 15:00:00,2018-06-12 15:00:00
o00519,c0116,delivered,2018-05-25 22:00:00,2018-05-28 22:00:00
o00520,c0116,delivered,2018-03-28 04:00:00,2018-04-19 04:00:00
o00521,c0116,delivered,2017-01-30 05:00:00,2017-02-05 05:00:00
o00522,c0116,delivered,2018-01-02 00:00:00,2018-01-04 00:00:00
o00523,c0117,delivered,2017-11-03 23:00:00,2017-11-17 23:00:00
o00524,c0117,delivered,2017-09-29 15:00:00,2017-10-13 15:00:00
o00525,c0117,delivered,2017-08-23 14:00:00,2017-08-25 14:00:00
o00526,c0117,delivered,2017-05-29 16:00:00,2017-06-07 16:00:00
o00527,c0117,delivered,2017-02-03 02:00:00,2017-02-24 02:00:00
o00528,c0117,delivered,2017-07-20 00:00:00,2017-08-07 00:00:00
o00529,c0118,delivered,2017-11-19 10:00:00,2017-12-11 10:00:00
o00530,c0118,delivered,2017-07-10 13:00:00,2017-07-29 13:00:00
o00531,c0118,delivered,2018-01-05 04:00:00,2018-01-22 04:00:00
o00532,c0118,delivered,2018-03-28 02:00:00,2018-04-02 02:00:00
o00533,c0118,delivered,2018-02-15 02:00:00,2018-03-09 02:00:00
o00534,c0118,delivered,2017-03-08 23:00:00,2017-03-25 23:00:00
o00535,c0118,delivered,2017-09-27 06:00:00,2017-10-06 06:00:00
o00536,c0119,delivered,2018-04-01 18:00:00,2018-04-07 18:00:00
o00537,c0119,delivered,2017-11-27 23:00:00,2017-12-04 23:00:00
o00538,c0119,delivered,2018-02-26 04:00:00,2018-03-19 04:00:00
o00539,c0119,delivered,2017-04-14 07:00:00,2017-04-26 07:00:00
o00540,c0119,delivered,2017-08-14 04:00:00,2017-08-30 04:00:00
o00541,c0120,delivered,2017-01-12 23:00:00,2017-01-15 23:00:00
o00542,c0120,delivered,2017-07-22 22:00:00,2017-07-27 22:00:00
o00543,c0120,delivered,2017-02-14 17:00:00,2017-02-17 17:00:00
o00544,c0120,delivered,2018-07-01 10:00:00,2018-07-22 10:00:00
o00545,c0120,delivered,2017-05-30 03:00:00,2017-06-23 03:00:00
o00546,c0120,delivered,2018-04-09 21:00:00,2018-04-18 21:00:00
o00547,c0120,delivered,2017-09-04 13:00:00,2017-09-16 13:00:00
o00548,c0121,delivered,2017-05-28 09:00:00,2017-06-13 09:00:00
o00549,c0121,delivered,2017-01-24 08:00:00,2017-02-01 08:00:00
o00550,c0121,delivered,2017-02-12 02:00:00,2017-02-25 02:00:00
o00551,c0121,delivered,2017-03-04 08:00:00,2017-03-18 08:00:00
o00552,c0121,delivered,2018-06-16 02:00:00,2018-06-27 02:00:00
o00553,c0122,delivered,2017-03-04 10:00:00,2017-03-17 10:00:00
o00554,c0122,delivered,2018-05-01 10:00:00,2018-05-24 10:00:00
o00555,c0122,delivered,2017-03-25 01:00:00,2017-03-27 01:00:00
o00556,c0123,delivered,2017-08-05 04:00:00,2017-08-09 04:00:00
o00557,c0123,delivered,2017-05-24 23:00:00,2017-06-13 23:00:00
o00558,c0123,delivered,2017-01-12 21:00:00,2017-01-18 21:00:00
o00559,c0123,delivered,2017-09-04 07:00:00,2017-09-15 07:00:00
o00560,c0124,delivered,2018-04-08 17:00:00,2018-04-23 17:00:00
o00561,c0124,delivered,2018-01-17 17:00:00,2018-01-23 17:00:00
o00562,c0124,delivered,2017-08-29 02:00:00,2017-09-16 02:00:00
o00563,c0124,delivered,2017-09-24 15:00:00,2017-10-08 15:00:00
o00564,c0125,delivered,2017-06-16 03:00:00,2017-07-10 03:00:00
o00565,c0125,delivered,2017-06-28 02:00:00,2017-07-07 02:00:00
o00566,c0125,delivered,2018-07-03 06:00:00,2018-07-27 06:00:00
o00567,c0125,delivered,2017-10-08 20:00:00,2017-10-25 20:00:00
o00568,c0126,delivered,2017-01-27 12:00:00,2017-02-07 12:00:00
o00569,c0126,delivered,2017-05-03 13:00:00,2017-05-07 13:00:00
o00570,c0126,delivered,2018-03-01 19:00:00,2018-03-05 19:00:00
o00571,c0127,delivered,2017-10-19 15:00:00,2017-10-22 15:00:00
o00572,c0127,delivered,2017-08-25 06:00:00,2017-08-27 06:00:00
o00573,c0127,delivered,2018-05-04 10:00:00,2018-05-23 10:00:00
o00574,c0127,delivered,2017-12-23 21:00:00,2018-01-16 21:00:00
o00575,c0127,delivered,2018-01-02 08:00:00,2018-01-13 08:00:00
o00576,c0128,delivered,2018-05-17 10:00:00,2018-05-30 10:00:00
o00577,c0128,delivered,2017-04-28 23:00:00,2017-05-14 23:00:00
o00578,c0128,delivered,2017-07-20 14:00:00,2017-07-31 14:00:00
o00579,c0128,delivered,2017-04-05 20:00:00,2017-04-27 20:00:00
o00580,c0128,delivered,2018-05-23 08:00:00,2018-05-30 08:00:00
o00581,c0128,delivered,2017-01-31 17:00:00,2017-02-09 17:00:00
o00582,c0129,delivered,2018-06-27 20:00:00,2018-07-01 20:00:00
o00583,c0129,delivered,2018-07-12 03:00:00,2018-07-25 03:00:00
o00584,c0129,delivered,2017-10-16 22:00:00,2017-11-02 22:00:00
o00585,c0129,delivered,2018-06-17 14:00:00,2018-07-07 14:00:00
o00586,c0130,delivered,2018-06-03 20:00:00,2018-06-14 20:00:00
o00587,c0130,delivered,2017-08-21 23:00:00,2017-09-09 23:00:00
o00588,c0130,delivered,2018-07-12 13:00:00,2018-08-04 13:00:00
o00589,c0130,delivered,2018-03-14 17:00:00,2018-03-20 17:00:00
o00590,c0131,delivered,2017-12-11 17:00:00,2017-12-30 17:00:00
o00591,c0131,delivered,2018-08-06 07:00:00,2018-08-14 07:00:00
o00592,c0131,delivered,2018-08-13 23:00:00,2018-08-19 23:00:00
o00593,c0131,delivered,2017-08-19 22:00:00,2017-08-25 22:00:00
o00594,c0132,delivered,2018-04-22 02:00:00,2018-04-28 02:00:00
o00595,c0132,delivered,2018-04-23 14:00:00,2018-05-07 14:00:00
o00596,c0132,delivered,2018-06-05 07:00:00,2018-06-18 07:00:00
o00597,c0132,delivered,2018-01-05 17:00:00,2018-01-14 17:00:00
o00598,c0132,delivered,2018-01-21 10:00:00,2018-02-04 10:00:00
o00599,c0132,delivered,2018-06-09 09:00:00,2018-06-26 09:00:00
o00600,c0133,delivered,2018-07-27 18:00:00,2018-08-20 18:00:00
o00601,c0133,delivered,2017-12-21 06:00:00,2018-01-14 06:00:00
o00602,c0134,delivered,2018-01-27 05:00:00,2018-02-05 05:00:00
o00603,c0134,delivered,2017-06-09 20:00:00,2017-06-13 20:00:00
o00604,c0134,delivered,2018-03-26 13:00:00,2018-03-29 13:00:00
o00605,c0134,delivered,2018-01-08 18:00:00,2018-01-26 18:00:00
o00606,c0135,delivered,2017-11-18 08:00:00,2017-11-23 08:00:00
o00607,c0135,delivered,2017-01-08 08:00:00,2017-01-24 08:00:00
o00608,c0135,delivered,2017-01-23 23:00:00,2017-02-07 23:00:00
o00609,c0135,delivered,2017-06-29 23:00:00,2017-07-05 23:00:00
o00610,c0135,delivered,2018-08-06 06:00:00,2018-08-16 06:00:00
o00611,c0135,delivered,2017-09-16 23:00:00,2017-09-23 23:00:00
o00612,c0135,delivered,2018-08-15 08:00:00,2018-08-23 08:00:00
o00613,c0135,delivered,2018-01-24 16:00:00,2018-02-02 16:00:00
o00614,c0135,delivered,2017-03-23 09:00:00,2017-04-06 09:00:00
o00615,c0136,delivered,2017-01-25 01:00:00,2017-02-17 01:00:00
o00616,c0136,delivered,2017-01-22 09:00:00,2017-02-10 09:00:00
o00617,c0136,delivered,2017-07-19 11:00:00,2017-07-22 11:00:00
o00618,c0136,delivered,2018-04-29 15:00:00,2018-05-20 15:00:00
o00619,c0136,delivered,2018-06-10 08:00:00,2018-06-12 08:00:00
o00620,c0136,delivered,2017-07-30 03:00:00,2017-08-13 03:00:00
o00621,c0136,delivered,2017-03-31 22:00:00,2017-04-15 22:00:00
o00622,c0136,delivered,2017-06-03 22:00:00,2017-06-22 22:00:00
o00623,c0136,delivered,2017-09-24 03:00:00,2017-10-03 03:00:00
o00624,c0137,delivered,2017-12-22 18:00:00,2017-12-30 18:00:00
o00625,c0137,delivered,2018-03-28 06:00:00,2018-04-04 06:00:00
o00626,c0137,delivered,2017-09-29 03:00:00,2017-10-10 03:00:00
o00627,c0138,delivered,2017-08-06 06:00:00,2017-08-25 06:00:00
o00628,c0138,delivered,2017-07-21 16:00:00,2017-08-08 16:00:00
o00629,c0138,delivered,2018-02-09 06:00:00,2018-03-02 06:00:00
o00630,c0139,delivered,2017-05-24 06:00:00,2017-06-15 06:00:00
o00631,c0139,delivered,2017-07-26 16:00:00,2017-07-28 16:00:00
o00632,c0139,delivered,2018-01-09 20:00:00,2018-01-27 20:00:00
o00633,c0140,delivered,2017-12-21 20:00:00,2017-12-29 20:00:00
o00634,c0140,delivered,2017-08-18 01:00:00,2017-09-05 01:00:00
o00635,c0140,delivered,2018-03-16 18:00:00,2018-04-04 18:00:00
o00636,c0140,delivered,2017-03-19 15:00:00,2017-04-07 15:00:00
o00637,c0141,delivered,2017-05-04 11:00:00,2017-05-27 11:00:00
o00638,c0141,delivered,2017-09-10 18:00:00,2017-09-24 18:00:00
o00639,c0141,delivered,2018-02-04 15:00:00,2018-02-20 15:00:00
o00640,c0141,delivered,2018-04-19 21:00:00,2018-04-27 21:00:00
o00641,c0141,delivered,2018-07-19 15:00:00,2018-08-03 15:00:00
o00642,c0142,delivered,2017-07-19 10:00:00,2017-08-04 10:00:00
o00643,c0142,delivered,2017-08-10 06:00:00,2017-08-30 06:00:00
o00644,c0143,delivered,2017-09-10 15:00:00,2017-09-12 15:00:00
o00645,c0143,delivered,2017-02-16 20:00:00,2017-02-21 20:00:00
o00646,c0143,delivered,2018-04-29 21:00:00,2018-05-12 21:00:00
o00647,c0143,delivered,2018-06-22 10:00:00,2018-07-15 10:00:00
o00648,c0143,delivered,2017-05-25 10:00:00,2017-06-04 10:00:00
o00649,c0143,delivered,2018-04-22 01:00:00,2018-05-13 01:00:00
o00650,c0144,delivered,2017-01-15 07:00:00,2017-01-30 07:00:00
o00651,c0144,delivered,2017-03-30 11:00:00,2017-04-23 11:00:00
o00652,c0144,delivered,2018-05-16 00:00:00,2018-05-31 00:00:00
o00653,c0144,delivered,2017-12-30 01:00:00,2018-01-15 01:00:00
o00654,c0144,delivered,2017-11-13 16:00:00,2017-11-21 16:00:00
o00655,c0144,delivered,2017-06-05 17:00:00,2017-06-23 17:00:00
o00656,c0145,delivered,2017-04-09 05:00:00,2017-04-24 05:00:00
o00657,c0145,delivered,2018-05-20 04:00:00,2018-05-27 04:00:00
o00658,c0145,delivered,2018-05-07 16:00:00,2018-05-29 16:00:00
o00659,c0145,delivered,2018-04-22 22:00:00,2018-04-28 22:00:00
o00660,c0145,delivered,2017-06-15 05:00:00,2017-06-18 05:00:00
o00661,c0146,delivered,2018-04-19 15:00:00,2018-04-22 15:00:00
o00662,c0146,delivered,2017-05-01 04:00:00,2017-05-12 04:00:00
o00663,c0146,delivered,2017-10-04 06:00:00,2017-10-27 06:00:00
o00664,c0146,delivered,2017-05-10 13:00:00,2017-05-22 13:00:00
o00665,c0147,delivered,2017-08-24 19:00:00,2017-09-17 19:00:00
o00666,c0147,delivered,2017-01-04 11:00:00,2017-01-08 11:00:00
o00667,c0147,delivered,2017-09-21 14:00:00,2017-10-02 14:00:00
o00668,c0147,delivered,2017-07-07 07:00:00,2017-07-15 07:00:00
o00669,c0147,delivered,2017-07-18 08:00:00,2017-08-04 08:00:00
o00670,c0148,delivered,2017-02-28 00:00:00,2017-03-13 00:00:00
o00671,c0148,delivered,2018-02-19 06:00:00,2018-02-25 06:00:00
o00672,c0148,delivered,2018-01-15 09:00:00,2018-02-02 09:00:00
o00673,c0149,delivered,2017-03-31 02:00:00,2017-04-14 02:00:00
o00674,c0149,delivered,2017-08-27 17:00:00,2017-09-09 17:00:00
o00675,c0149,delivered,2017-08-04 03:00:00,2017-08-09 03:00:00
o00676,c0149,delivered,2018-04-05 05:00:00,2018-04-18 05:00:00
o00677,c0149,delivered,2018-05-13 21:00:00,2018-05-21 21:00:00
o00678,c0149,delivered,2017-03-08 18:00:00,2017-03-25 18:00:00
o00679,c0150,delivered,2017-07-21 14:00:00,2017-07-27 14:00:00
o00680,c0150,delivered,2018-03-03 17:00:00,2018-03-11 17:00:00
o00681,c0150,delivered,2017-10-12 08:00:00,2017-10-14 08:00:00
o00682,c0151,delivered,2017-03-19 23:00:00,2017-03-31 23:00:00
o00683,c0151,delivered,2017-03-31 01:00:00,2017-04-10 01:00:00
o00684,c0151,delivered,2018-08-21 09:00:00,2018-09-14 09:00:00
o00685,c0151,delivered,2017-10-25 18:00:00,2017-11-14 18:00:00
o00686,c0152,delivered,2017-01-18 00:00:00,2017-02-10 00:00:00
o00687,c0152,delivered,2018-07-21 03:00:00,2018-08-06 03:00:00
o00688,c0152,delivered,2018-07-16 22:00:00,2018-07-24 22:00:00
o00689,c0152,delivered,2018-05-12 15:00:00,2018-06-04 15:00:00
o00690,c0152,delivered,2017-03-31 14:00:00,2017-04-02 14:00:00
o00691,c0153,delivered,2017-08-06 00:00:00,2017-08-18 00:00:00
o00692,c0153,delivered,2018-05-09 15:00:00,2018-05-18 15:00:00
o00693,c0153,delivered,2017-09-17 08:00:00,2017-10-05 08:00:00
o00694,c0153,delivered,2017-06-11 02:00:00,2017-06-24 02:00:00
o00695,c0153,delivered,2018-05-20 11:00:00,2018-05-26 11:00:00
o00696,c0153,delivered,2017-01-29 22:00:00,2017-02-17 22:00:00
o00697,c0153,delivered,2017-04-05 01:00:00,2017-04-09 01:00:00
o00698,c0153,delivered,2017-08-17 19:00:00,2017-08-22 19:00:00
o00699,c0154,delivered,2018-05-13 00:00:00,2018-05-31 00:00:00
o00700,c0154,delivered,2017-06-21 23:00:00,2017-07-03 23:00:00
o00701,c0154,delivered,2017-06-14 05:00:00,2017-07-05 05:00:00
o00702,c0154,delivered,2017-09-03 08:00:00,2017-09-21 08:00:00
o00703,c0154,delivered,2017-11-23 15:00:00,2017-12-05 15:00:00
o00704,c0154,delivered,2017-02-08 00:00:00,2017-02-10 00:00:00
o00705,c0154,delivered,2017-12-16 12:00:00,2018-01-04 12:00:00
o00706,c0155,delivered,2018-06-28 04:00:00,2018-07-22 04:00:00
o00707,c0155,delivered,2018-07-21 14:00:00,2018-08-04 14:00:00
o00708,c0155,delivered,2017-04-18 04:00:00,2017-04-20 04:00:00
o00709,c0155,delivered,2018-01-28 10:00:00,2018-02-03 10:00:00
o00710,c0155,delivered,2017-03-23 01:00:00,2017-04-08 01:00:00
o00711,c0156,delivered,2018-02-21 15:00:00,2018-02-25 15:00:00
o00712,c0156,delivered,2017-01-26 02:00:00,2017-02-14 02:00:00
