order_id,seller_id,seller_state,customer_state,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date,freight_value,price,delivery_days,estimated_days,delay_days,is_late
ol_01719,sl_0042,SP,RJ,2018-03-29,2018-04-08,2018-04-06,24.14,78.56,8,10,-2,0
ol_00338,sl_0085,SP,GO,2018-03-29,2018-04-07,2018-04-08,35.47,53.64,10,9,1,1
ol_01596,sl_0031,SP,SP,2018-03-29,2018-04-03,2018-04-03,42.11,59.55,5,5,0,0
ol_01951,sl_0032,SP,MG,2018-03-29,2018-04-10,2018-04-08,23.64,94.5,10,12,-2,0
ol_00536,sl_0015,SP,RJ,2018-03-30,2018-04-11,2018-04-10,42.09,58.3,11,12,-1,0
ol_01108,sl_0091,SP,SP,2018-03-30,2018-04-16,2018-04-11,23.7,35.98,12,17,-5,0
ol_01023,sl_0063,SP,SP,2018-03-30,2018-04-11,2018-04-10,31.12,69.25,11,12,-1,0
ol_00894,sl_0027,SP,SP,2018-03-30,2018-04-15,2018-04-14,40.86,87.53,15,16,-1,0
ol_01683,sl_0088,SP,BA,2018-03-30,2018-04-08,2018-04-10,30.46,59.01,11,9,2,1
ol_01219,sl_0088,MG,RJ,2018-03-30,2018-04-15,2018-04-17,33.24,62.51,18,16,2,1
ol_01141,sl_0102,SP,MG,2018-03-30,2018-04-08,2018-04-09,29.02,138.6,10,9,1,1
ol_01761,sl_0022,MG,PR,2018-03-30,2018-04-08,2018-04-07,37.3,117.54,8,9,-1,0
ol_00163,sl_0075,SP,RJ,2018-03-30,2018-04-09,2018-04-11,33.6,120.84,12,10,2,1
ol_01667,sl_0115,MG,MG,2018-03-30,2018-04-16,2018-04-17,20.14,81.96,18,17,1,1
ol_00412,sl_0044,SP,SP,2018-03-30,2018-04-07,2018-04-05,43.72,69.75,6,8,-2,0
ol_01035,sl_0018,SP,SP,2018-03-31,2018-04-06,2018-04-09,33.27,112.27,9,6,3,1
ol_01963,sl_0081,SC,SP,2018-03-31,2018-04-10,2018-04-12,37.8,61.81,12,10,2,1
ol_01909,sl_0106,SC,SP,2018-03-31,2018-04-14,2018-04-14,32.54,97.3,14,14,0,0
ol_00566,sl_0102,RJ,PE,2018-03-31,2018-04-16,2018-04-21,36.69,100.53,21,16,5,1
ol_01638,sl_0037,BA,RJ,2018-03-31,2018-04-16,2018-04-16,28.01,113.17,16,16,0,0
ol_01511,sl_0104,BA,MG,2018-03-31,2018-04-10,2018-04-08,36.68,108.49,8,10,-2,0
ol_00526,sl_0047,MG,RJ,2018-03-31,2018-04-05,2018-04-06,23.23,65.24,6,5,1,1
ol_00696,sl_0020,SP,RJ,2018-03-31,2018-04-17,2018-04-15,24.15,54.97,15,17,-2,0
ol_01783,sl_0026,BA,SP,2018-03-31,2018-04-17,2018-04-20,40.77,273.97,20,17,3,1
ol_01055,sl_0024,SP,PR,2018-03-31,2018-04-16,2018-04-17,15.26,57.76,17,16,1,1
ol_01399,sl_0061,SC,MG,2018-03-31,2018-04-09,2018-04-08,34.38,115.62,8,9,-1,0
ol_00644,sl_0058,SC,SP,2018-04-01,2018-04-09,2018-04-11,32.25,102.06,10,8,2,1
ol_01661,sl_0069,SP,RJ,2018-04-01,2018-04-14,2018-04-15,22.18,143.73,14,13,1,1
ol_00095,sl_0055,SC,MG,2018-04-01,2018-04-15,2018-04-17,27.12,26.47,16,14,2,1
ol_00628,sl_0097,SP,RS,2018-04-01,2018-04-07,2018-04-09,32.26,125.93,8,6,2,1
ol_00470,sl_0026,SP,MG,2018-04-01,2018-04-15,2018-04-15,44.6,77.11,14,14,0,0
ol_00436,sl_0024,SP,PR,2018-04-01,2018-04-12,2018-04-13,37.94,83.32,12,11,1,1
ol_01954,sl_0101,BA,SP,2018-04-02,2018-04-07,2018-04-06,33.84,79.58,4,5,-1,0
ol_00549,sl_0035,MG,SP,2018-04-02,2018-04-13,2018-04-11,29.74,86.51,9,11,-2,0
ol_01634,sl_0102,RJ,SP,2018-04-02,2018-04-11,2018-04-10,19.29,97.11,8,9,-1,0
ol_01757,sl_0096,RJ,SP,2018-04-02,2018-04-07,2018-04-09,36.74,25.0,7,5,2,1
ol_00827,sl_0033,RJ,MG,2018-04-02,2018-04-18,2018-04-20,31.07,220.32,18,16,2,1
ol_01755,sl_0079,SP,RJ,2018-04-02,2018-04-08,2018-04-09,29.23,42.14,7,6,1,1
ol_00915,sl_0094,MG,SP,2018-04-02,2018-04-14,2018-04-15,35.84,29.44,13,12,1,1
ol_00296,sl_0002,SP,RJ,2018-04-02,2018-04-17,2018-04-20,42.43,42.84,18,15,3,1
ol_00372,sl_0026,SP,PE,2018-04-02,2018-04-13,2018-04-17,29.39,119.61,15,11,4,1
ol_00021,sl_0007,RJ,BA,2018-04-02,2018-04-08,2018-04-09,23.62,57.27,7,6,1,1
ol_00509,sl_0040,SP,GO,2018-04-02,2018-04-08,2018-04-07,28.97,144.09,5,6,-1,0
ol_01957,sl_0101,SP,RJ,2018-04-03,2018-04-16,2018-04-20,36.83,88.27,17,13,4,1
ol_00856,sl_0078,PR,RS,2018-04-03,2018-04-10,2018-04-09,28.46,68.2,6,7,-1,0
ol_00420,sl_0043,SP,RS,2018-04-03,2018-04-13,2018-04-13,29.96,77.75,10,10,0,0
ol_00378,sl_0044,RJ,MG,2018-04-03,2018-04-08,2018-04-08,38.06,165.58,5,5,0,0
ol_01483,sl_0004,RJ,RJ,2018-04-03,2018-04-19,2018-04-20,33.23,46.13,17,16,1,1
ol_01269,sl_0119,SP,MG,2018-04-03,2018-04-18,2018-04-23,30.91,83.87,20,15,5,1
ol_01939,sl_0007,RJ,SP,2018-04-03,2018-04-16,2018-04-18,22.05,81.52,15,13,2,1
ol_01762,sl_0040,MG,RS,2018-04-03,2018-04-12,2018-04-13,20.65,95.74,10,9,1,1
ol_01079,sl_0017,BA,PE,2018-04-03,2018-04-09,2018-04-10,30.03,66.53,7,6,1,1
ol_01467,sl_0034,SP,RJ,2018-04-03,2018-04-13,2018-04-12,32.09,86.85,9,10,-1,0
ol_01841,sl_0069,SC,GO,2018-04-03,2018-04-15,2018-04-18,32.53,82.72,15,12,3,1
ol_01425,sl_0101,SP,MG,2018-04-04,2018-04-11,2018-04-15,40.23,56.75,11,7,4,1
ol_01142,sl_0079,SP,PR,2018-04-04,2018-04-12,2018-04-12,31.39,79.64,8,8,0,0
ol_01423,sl_0077,RJ,SP,2018-04-04,2018-04-17,2018-04-20,11.26,248.71,16,13,3,1
ol_00986,sl_0086,SP,PR,2018-04-04,2018-04-20,2018-04-19,25.13,69.19,15,16,-1,0
ol_00657,sl_0025,SC,SP,2018-04-04,2018-04-12,2018-04-11,26.69,66.28,7,8,-1,0
ol_00951,sl_0026,RJ,MG,2018-04-04,2018-04-18,2018-04-20,30.49,57.11,16,14,2,1
ol_00174,sl_0097,MG,BA,2018-04-04,2018-04-10,2018-04-08,25.77,98.24,4,6,-2,0
ol_01488,sl_0018,MG,GO,2018-04-04,2018-04-10,2018-04-09,33.47,117.68,5,6,-1,0
ol_01652,sl_0035,RJ,RS,2018-04-04,2018-04-12,2018-04-16,32.29,34.54,12,8,4,1
ol_01081,sl_0104,SP,BA,2018-04-05,2018-04-17,2018-04-21,32.49,75.35,16,12,4,1
ol_00331,sl_0103,SP,BA,2018-04-05,2018-04-19,2018-04-23,31.1,165.59,18,14,4,1
ol_01740,sl_0024,SP,RJ,2018-04-05,2018-04-14,2018-04-13,32.47,150.07,8,9,-1,0
ol_01296,sl_0085,SP,SP,2018-04-05,2018-04-14,2018-04-16,44.39,128.72,11,9,2,1
ol_00586,sl_0067,RJ,BA,2018-04-05,2018-04-11,2018-04-11,28.76,95.68,6,6,0,0
ol_00414,sl_0011,PR,RS,2018-04-05,2018-04-17,2018-04-20,18.21,158.68,15,12,3,1
ol_00577,sl_0093,RJ,RS,2018-04-05,2018-04-20,2018-04-24,56.07,121.76,19,15,4,1
ol_00454,sl_0023,SC,RS,2018-04-05,2018-04-14,2018-04-16,33.51,99.32,11,9,2,1
ol_00557,sl_0069,RJ,MG,2018-04-05,2018-04-21,2018-04-24,45.3,57.27,19,16,3,1
ol_01887,sl_0052,MG,MG,2018-04-05,2018-04-21,2018-04-21,30.06,192.8,16,16,0,0
ol_00885,sl_0004,PR,MG,2018-04-05,2018-04-15,2018-04-13,37.22,45.55,8,10,-2,0
ol_00673,sl_0019,SP,MG,2018-04-06,2018-04-23,2018-04-20,29.95,81.78,14,17,-3,0
ol_00495,sl_0118,RJ,SP,2018-04-06,2018-04-18,2018-04-18,17.01,99.03,12,12,0,0
ol_00220,sl_0044,SP,RS,2018-04-06,2018-04-16,2018-04-15,44.86,118.07,9,10,-1,0
ol_01431,sl_0015,SP,BA,2018-04-06,2018-04-21,2018-04-21,24.8,157.71,15,15,0,0
ol_00222,sl_0077,RJ,SP,2018-04-06,2018-04-16,2018-04-16,41.32,241.73,10,10,0,0
ol_01550,sl_0075,MG,SP,2018-04-06,2018-04-14,2018-04-18,46.71,129.8,12,8,4,1
ol_00516,sl_0010,RJ,RS,2018-04-06,2018-04-11,2018-04-13,44.29,53.08,7,5,2,1
ol_00321,sl_0085,MG,SP,2018-04-07,2018-04-24,2018-04-21,33.49,103.89,14,17,-3,0
ol_00385,sl_0072,MG,SP,2018-04-07,2018-04-16,2018-04-18,26.95,142.93,11,9,2,1
ol_00705,sl_0037,RJ,SP,2018-04-07,2018-04-17,2018-04-19,45.95,48.29,12,10,2,1
ol_01033,sl_0005,SP,BA,2018-04-07,2018-04-16,2018-04-20,32.36,58.39,13,9,4,1
ol_01703,sl_0092,SP,RJ,2018-04-07,2018-04-22,2018-04-22,21.53,39.93,15,15,0,0
ol_01257,sl_0064,PR,RS,2018-04-07,2018-04-16,2018-04-20,38.38,66.89,13,9,4,1
ol_00624,sl_0001,SP,RJ,2018-04-07,2018-04-15,2018-04-13,20.18,66.35,6,8,-2,0
ol_00633,sl_0068,SC,SP,2018-04-07,2018-04-15,2018-04-17,44.26,93.43,10,8,2,1
ol_00062,sl_0108,SP,BA,2018-04-07,2018-04-12,2018-04-13,24.25,70.2,6,5,1,1
ol_00348,sl_0075,SP,SP,2018-04-07,2018-04-14,2018-04-19,45.43,141.41,12,7,5,1
ol_00356,sl_0065,BA,RS,2018-04-07,2018-04-12,2018-04-17,38.8,33.92,10,5,5,1
ol_01852,sl_0066,RJ,PE,2018-04-07,2018-04-22,2018-04-25,48.33,153.22,18,15,3,1
ol_00786,sl_0008,SP,PR,2018-04-07,2018-04-22,2018-04-25,32.87,76.32,18,15,3,1
ol_01426,sl_0007,PR,BA,2018-04-08,2018-04-19,2018-04-22,33.02,50.62,14,11,3,1
ol_00893,sl_0021,SP,BA,2018-04-08,2018-04-20,2018-04-19,36.27,66.11,11,12,-1,0
ol_00773,sl_0091,SP,SP,2018-04-08,2018-04-18,2018-04-17,26.1,118.01,9,10,-1,0
ol_01309,sl_0046,RJ,RJ,2018-04-08,2018-04-15,2018-04-17,40.11,75.77,9,7,2,1
ol_01927,sl_0090,PR,BA,2018-04-08,2018-04-19,2018-04-21,39.66,115.42,13,11,2,1
ol_01348,sl_0032,SP,SP,2018-04-08,2018-04-24,2018-04-25,34.26,109.55,17,16,1,1
ol_00629,sl_0050,SP,GO,2018-04-08,2018-04-23,2018-04-27,42.2,317.15,19,15,4,1
ol_01807,sl_0026,SP,SP,2018-04-08,2018-04-24,2018-04-23,34.73,70.71,15,16,-1,0
ol_01140,sl_0102,SP,PR,2018-04-08,2018-04-24,2018-04-23,26.24,62.44,15,16,-1,0
ol_00079,sl_0037,SP,SP,2018-04-08,2018-04-23,2018-04-21,57.3,253.65,13,15,-2,0
ol_00746,sl_0079,PR,RJ,2018-04-08,2018-04-15,2018-04-15,45.25,99.28,7,7,0,0
ol_01223,sl_0019,SP,PR,2018-04-09,2018-04-24,2018-04-24,30.39,140.21,15,15,0,0
ol_00532,sl_0070,SP,SP,2018-04-09,2018-04-20,2018-04-17,22.18,36.27,8,11,-3,0
ol_01836,sl_0092,SP,SP,2018-04-09,2018-04-20,2018-04-20,29.55,54.91,11,11,0,0
ol_00648,sl_0109,RJ,GO,2018-04-09,2018-04-24,2018-04-24,42.03,164.86,15,15,0,0
ol_01537,sl_0035,SC,SP,2018-04-09,2018-04-14,2018-04-13,35.05,45.59,4,5,-1,0
ol_00313,sl_0030,SP,RS,2018-04-09,2018-04-26,2018-04-26,36.74,90.7,17,17,0,0
ol_01294,sl_0013,SP,SP,2018-04-09,2018-04-23,2018-04-22,36.07,43.63,13,14,-1,0
ol_00934,sl_0083,SP,SP,2018-04-09,2018-04-16,2018-04-18,49.33,67.1,9,7,2,1
ol_01970,sl_0044,BA,SP,2018-04-10,2018-04-23,2018-04-22,44.9,153.47,12,13,-1,0
ol_01336,sl_0096,SC,RJ,2018-04-10,2018-04-21,2018-04-21,34.98,152.34,11,11,0,0
ol_00037,sl_0073,SP,SP,2018-04-10,2018-04-19,2018-04-19,41.02,51.79,9,9,0,0
ol_00084,sl_0018,RJ,BA,2018-04-10,2018-04-20,2018-04-21,30.73,37.91,11,10,1,1
ol_00064,sl_0114,MG,MG,2018-04-10,2018-04-27,2018-04-22,31.74,179.67,12,17,-5,0
ol_01180,sl_0104,SP,RS,2018-04-10,2018-04-27,2018-05-01,48.53,60.5,21,17,4,1
ol_00879,sl_0100,SP,PR,2018-04-10,2018-04-20,2018-04-19,19.11,33.47,9,10,-1,0
ol_01017,sl_0097,RJ,RJ,2018-04-10,2018-04-16,2018-04-16,39.96,132.67,6,6,0,0
ol_01110,sl_0091,SP,SP,2018-04-10,2018-04-22,2018-04-21,23.41,95.11,11,12,-1,0
ol_00416,sl_0063,SP,SP,2018-04-10,2018-04-23,2018-04-25,26.67,102.2,15,13,2,1
ol_00875,sl_0044,SP,SP,2018-04-10,2018-04-27,2018-04-30,49.81,41.45,20,17,3,1
ol_00824,sl_0050,SP,PR,2018-04-10,2018-04-24,2018-04-29,39.63,150.01,19,14,5,1
ol_00822,sl_0070,BA,RJ,2018-04-10,2018-04-20,2018-04-20,44.05,171.25,10,10,0,0
ol_01481,sl_0054,MG,PR,2018-04-11,2018-04-16,2018-04-18,16.98,56.67,7,5,2,1
ol_01193,sl_0102,PR,SP,2018-04-11,2018-04-20,2018-04-21,47.74,116.84,10,9,1,1
ol_01386,sl_0105,SP,PR,2018-04-11,2018-04-20,2018-04-19,21.7,117.36,8,9,-1,0
ol_01114,sl_0009,SC,PE,2018-04-11,2018-04-18,2018-04-19,39.09,150.85,8,7,1,1
ol_01580,sl_0096,MG,MG,2018-04-11,2018-04-26,2018-04-26,31.26,42.11,15,15,0,0
ol_00764,sl_0038,SP,RJ,2018-04-11,2018-04-23,2018-04-25,34.12,194.14,14,12,2,1
ol_00160,sl_0006,RJ,SP,2018-04-11,2018-04-22,2018-04-21,16.12,50.46,10,11,-1,0
ol_00735,sl_0063,MG,RJ,2018-04-11,2018-04-21,2018-04-20,16.05,78.33,9,10,-1,0
ol_00354,sl_0086,SP,RJ,2018-04-11,2018-04-26,2018-04-27,29.99,56.44,16,15,1,1
ol_01077,sl_0069,SP,GO,2018-04-11,2018-04-19,2018-04-18,32.03,223.18,7,8,-1,0
ol_00407,sl_0049,MG,BA,2018-04-11,2018-04-16,2018-04-18,45.88,124.95,7,5,2,1
ol_00418,sl_0025,RJ,GO,2018-04-11,2018-04-21,2018-04-25,36.34,71.57,14,10,4,1
ol_01747,sl_0067,BA,SP,2018-04-11,2018-04-21,2018-04-19,43.88,65.55,8,10,-2,0
ol_01805,sl_0063,SP,RS,2018-04-11,2018-04-21,2018-04-23,31.87,62.12,12,10,2,1
ol_00201,sl_0040,SP,PE,2018-04-12,2018-04-24,2018-04-23,15.21,119.71,11,12,-1,0
ol_00878,sl_0008,SP,SP,2018-04-12,2018-04-26,2018-04-30,31.94,58.82,18,14,4,1
ol_01150,sl_0058,SP,BA,2018-04-12,2018-04-27,2018-04-27,35.72,65.38,15,15,0,0
ol_01438,sl_0115,SP,SP,2018-04-12,2018-04-25,2018-04-22,36.37,35.2,10,13,-3,0
ol_00834,sl_0046,SP,SP,2018-04-12,2018-04-17,2018-04-19,32.69,94.22,7,5,2,1
ol_00529,sl_0119,RJ,GO,2018-04-12,2018-04-25,2018-04-28,41.67,85.66,16,13,3,1
ol_01283,sl_0097,SP,RS,2018-04-12,2018-04-26,2018-04-29,41.16,57.47,17,14,3,1
ol_01068,sl_0019,SP,SP,2018-04-12,2018-04-24,2018-04-24,21.62,63.7,12,12,0,0
ol_01128,sl_0118,RJ,SP,2018-04-12,2018-04-18,2018-04-17,42.47,132.95,5,6,-1,0
ol_00040,sl_0019,SP,RS,2018-04-12,2018-04-23,2018-04-27,43.15,51.21,15,11,4,1
ol_01725,sl_0086,RJ,MG,2018-04-12,2018-04-24,2018-04-20,38.0,86.98,8,12,-4,0
ol_00707,sl_0044,SP,SP,2018-04-12,2018-04-26,2018-04-27,49.03,93.13,15,14,1,1
ol_01658,sl_0064,SC,RJ,2018-04-12,2018-04-25,2018-04-25,37.95,87.23,13,13,0,0
ol_00012,sl_0034,SP,RJ,2018-04-12,2018-04-26,2018-04-23,30.87,59.4,11,14,-3,0
ol_00387,sl_0002,RJ,RJ,2018-04-13,2018-04-19,2018-04-20,32.29,93.48,7,6,1,1
ol_00060,sl_0071,MG,SP,2018-04-13,2018-04-29,2018-04-30,38.21,74.65,17,16,1,1
ol_00826,sl_0069,SC,SP,2018-04-13,2018-04-28,2018-04-25,36.02,121.79,12,15,-3,0
ol_00848,sl_0016,SP,RJ,2018-04-13,2018-04-25,2018-04-23,41.91,130.17,10,12,-2,0
ol_00487,sl_0048,SP,RS,2018-04-13,2018-04-21,2018-04-25,32.73,40.81,12,8,4,1
ol_00564,sl_0106,SP,SP,2018-04-13,2018-04-26,2018-04-24,28.97,259.4,11,13,-2,0
ol_01898,sl_0107,SP,SP,2018-04-13,2018-04-27,2018-04-27,37.31,49.49,14,14,0,0
ol_00118,sl_0100,MG,MG,2018-04-13,2018-04-30,2018-05-03,22.22,34.7,20,17,3,1
ol_01999,sl_0009,SP,SP,2018-04-13,2018-04-23,2018-04-26,35.56,78.9,13,10,3,1
ol_01046,sl_0045,SP,RJ,2018-04-13,2018-04-27,2018-04-29,38.94,25.0,16,14,2,1
ol_01567,sl_0024,SP,BA,2018-04-14,2018-04-27,2018-04-30,33.55,96.44,16,13,3,1
ol_00949,sl_0037,SP,RJ,2018-04-14,2018-04-24,2018-04-26,28.41,291.81,12,10,2,1
ol_01518,sl_0065,SP,PR,2018-04-14,2018-04-20,2018-04-17,33.06,80.63,3,6,-3,0
ol_01380,sl_0004,SP,MG,2018-04-14,2018-04-29,2018-04-30,33.64,139.61,16,15,1,1
ol_00874,sl_0101,PR,BA,2018-04-14,2018-04-26,2018-04-29,35.81,33.93,15,12,3,1
ol_00668,sl_0012,BA,SP,2018-04-14,2018-04-22,2018-04-25,29.37,178.23,11,8,3,1
ol_01729,sl_0083,SP,SP,2018-04-15,2018-05-01,2018-04-30,39.31,48.04,15,16,-1,0
ol_01435,sl_0009,RJ,SP,2018-04-15,2018-04-27,2018-04-30,41.48,154.46,15,12,3,1
ol_01263,sl_0037,SP,RS,2018-04-15,2018-04-27,2018-04-28,35.05,68.35,13,12,1,1
ol_01976,sl_0078,SP,MG,2018-04-15,2018-04-26,2018-04-25,25.7,202.4,10,11,-1,0
ol_00815,sl_0097,RJ,RJ,2018-04-15,2018-04-23,2018-04-20,26.65,102.4,5,8,-3,0
ol_01452,sl_0054,MG,SP,2018-04-15,2018-04-28,2018-04-29,22.35,87.93,14,13,1,1
ol_01646,sl_0101,SC,SP,2018-04-15,2018-05-01,2018-04-29,27.66,85.93,14,16,-2,0
ol_00125,sl_0118,SP,SP,2018-04-15,2018-04-28,2018-04-26,35.99,88.38,11,13,-2,0
ol_01469,sl_0088,PR,MG,2018-04-15,2018-04-30,2018-04-29,29.61,90.06,14,15,-1,0
ol_01738,sl_0074,SP,PE,2018-04-15,2018-05-02,2018-05-05,40.42,246.67,20,17,3,1
ol_00389,sl_0078,MG,SP,2018-04-15,2018-04-24,2018-04-26,36.92,104.04,11,9,2,1
ol_01450,sl_0082,SC,SP,2018-04-15,2018-04-26,2018-04-28,45.29,100.92,13,11,2,1
ol_00853,sl_0054,SP,SP,2018-04-16,2018-05-02,2018-05-04,54.83,59.01,18,16,2,1
ol_01057,sl_0093,SP,RJ,2018-04-16,2018-04-29,2018-04-30,29.11,100.05,14,13,1,1
ol_01689,sl_0052,SP,GO,2018-04-16,2018-04-24,2018-04-29,47.36,199.31,13,8,5,1
ol_01301,sl_0029,MG,BA,2018-04-16,2018-04-24,2018-04-28,47.86,211.22,12,8,4,1
ol_01581,sl_0044,MG,SP,2018-04-16,2018-04-30,2018-04-29,36.38,52.52,13,14,-1,0
ol_01121,sl_0030,MG,RJ,2018-04-16,2018-05-01,2018-04-29,27.27,47.51,13,15,-2,0
ol_01753,sl_0094,MG,SP,2018-04-16,2018-04-25,2018-04-30,41.52,108.7,14,9,5,1
ol_01515,sl_0056,RJ,RJ,2018-04-16,2018-04-30,2018-04-30,32.36,79.49,14,14,0,0
ol_00676,sl_0070,SP,PE,2018-04-16,2018-04-28,2018-04-30,34.62,50.94,14,12,2,1
ol_01429,sl_0111,RJ,SP,2018-04-16,2018-04-22,2018-04-21,36.26,155.35,5,6,-1,0
ol_00166,sl_0017,BA,SP,2018-04-16,2018-04-24,2018-04-25,29.02,90.92,9,8,1,1
ol_01907,sl_0072,BA,RJ,2018-04-16,2018-05-01,2018-05-03,22.29,174.97,17,15,2,1
ol_01243,sl_0118,MG,RS,2018-04-16,2018-04-27,2018-05-03,44.57,145.06,17,11,6,1
ol_01664,sl_0006,PR,MG,2018-04-16,2018-04-27,2018-04-29,26.35,84.34,13,11,2,1
ol_00759,sl_0055,SC,MG,2018-04-16,2018-05-03,2018-05-07,45.39,88.83,21,17,4,1
ol_00075,sl_0010,MG,SP,2018-04-17,2018-04-26,2018-04-25,30.44,84.12,8,9,-1,0
ol_00122,sl_0021,SP,BA,2018-04-17,2018-04-26,2018-04-30,29.81,89.54,13,9,4,1
ol_00659,sl_0089,SP,SP,2018-04-17,2018-04-23,2018-04-26,21.12,120.75,9,6,3,1
ol_00741,sl_0083,SP,GO,2018-04-17,2018-05-04,2018-05-10,35.7,94.69,23,17,6,1
ol_01475,sl_0040,SP,MG,2018-04-17,2018-05-01,2018-05-02,35.36,36.07,15,14,1,1
ol_01184,sl_0057,SP,SP,2018-04-17,2018-05-02,2018-05-01,32.8,53.46,14,15,-1,0
ol_01465,sl_0057,BA,RS,2018-04-17,2018-04-24,2018-04-22,61.49,68.26,5,7,-2,0
ol_01275,sl_0023,RJ,SP,2018-04-17,2018-04-29,2018-04-27,30.14,56.71,10,12,-2,0
ol_00194,sl_0025,BA,BA,2018-04-17,2018-04-24,2018-04-29,49.94,61.46,12,7,5,1
ol_00351,sl_0056,SP,PE,2018-04-17,2018-05-03,2018-05-07,37.14,46.64,20,16,4,1
ol_00261,sl_0034,SP,PR,2018-04-17,2018-04-29,2018-04-26,32.06,92.06,9,12,-3,0
ol_01924,sl_0100,SP,RJ,2018-04-17,2018-04-22,2018-04-24,38.68,68.87,7,5,2,1
ol_01605,sl_0037,MG,SP,2018-04-18,2018-05-05,2018-05-08,46.12,113.4,20,17,3,1
ol_01840,sl_0110,SP,PE,2018-04-18,2018-04-30,2018-04-29,20.66,114.81,11,12,-1,0
ol_01270,sl_0100,RJ,SP,2018-04-18,2018-04-30,2018-04-29,31.01,53.7,11,12,-1,0
ol_01602,sl_0119,MG,MG,2018-04-18,2018-04-28,2018-05-17,131.73,66.83,29,10,19,1
ol_01080,sl_0086,SP,BA,2018-04-18,2018-04-30,2018-05-05,41.1,58.78,17,12,5,1
ol_01379,sl_0016,SP,SP,2018-04-18,2018-05-04,2018-05-05,39.33,146.88,17,16,1,1
ol_01261,sl_0050,PR,PR,2018-04-18,2018-05-01,2018-04-30,38.88,78.81,12,13,-1,0
ol_01332,sl_0044,RJ,SP,2018-04-18,2018-04-24,2018-04-27,38.3,27.0,9,6,3,1
ol_00178,sl_0101,SP,SP,2018-04-18,2018-05-03,2018-05-05,25.15,60.96,17,15,2,1
ol_01869,sl_0089,SP,SP,2018-04-18,2018-04-30,2018-05-02,41.84,61.66,14,12,2,1
ol_01192,sl_0014,MG,MG,2018-04-18,2018-05-01,2018-04-30,34.56,118.03,12,13,-1,0
ol_01923,sl_0034,SP,MG,2018-04-18,2018-04-27,2018-04-30,31.49,156.79,12,9,3,1
ol_00981,sl_0096,PR,RS,2018-04-19,2018-05-06,2018-05-10,37.62,71.28,21,17,4,1
ol_01007,sl_0051,SP,RJ,2018-04-19,2018-04-25,2018-04-24,31.66,77.77,5,6,-1,0
ol_01787,sl_0078,SP,SP,2018-04-19,2018-05-05,2018-05-09,39.06,42.93,20,16,4,1
ol_00656,sl_0073,SP,SP,2018-04-19,2018-05-04,2018-05-07,30.28,46.18,18,15,3,1
ol_00406,sl_0029,SP,SP,2018-04-19,2018-04-24,2018-04-26,36.94,29.21,7,5,2,1
ol_00534,sl_0054,SP,RJ,2018-04-19,2018-05-03,2018-05-06,36.65,65.44,17,14,3,1
ol_00550,sl_0072,BA,SP,2018-04-19,2018-04-29,2018-05-01,54.35,71.2,12,10,2,1
ol_01485,sl_0058,SP,SP,2018-04-20,2018-05-04,2018-05-02,35.15,72.7,12,14,-2,0
ol_01491,sl_0023,RJ,BA,2018-04-20,2018-05-04,2018-05-07,26.16,114.1,17,14,3,1
ol_00154,sl_0025,SP,SP,2018-04-20,2018-05-06,2018-05-08,44.05,42.99,18,16,2,1
ol_01764,sl_0074,PR,SP,2018-04-20,2018-05-04,2018-05-04,32.94,154.18,14,14,0,0
ol_01030,sl_0079,SC,SP,2018-04-20,2018-05-02,2018-04-25,28.27,65.56,5,12,-7,0
ol_01979,sl_0031,SP,SP,2018-04-20,2018-05-02,2018-04-29,32.68,87.59,9,12,-3,0
ol_01744,sl_0073,RJ,SP,2018-04-20,2018-04-28,2018-04-29,15.62,125.68,9,8,1,1
ol_01647,sl_0017,SP,SP,2018-04-20,2018-05-04,2018-05-07,42.24,67.35,17,14,3,1
ol_01313,sl_0060,BA,SP,2018-04-20,2018-05-07,2018-05-05,23.06,205.97,15,17,-2,0
ol_00156,sl_0043,SP,SP,2018-04-21,2018-05-02,2018-05-07,49.6,140.49,16,11,5,1
ol_00311,sl_0093,SP,RJ,2018-04-21,2018-04-29,2018-04-28,43.25,112.7,7,8,-1,0
ol_01244,sl_0049,RJ,SP,2018-04-21,2018-05-08,2018-05-05,41.66,40.68,14,17,-3,0
ol_00979,sl_0027,RJ,RS,2018-04-21,2018-05-08,2018-05-12,32.21,49.14,21,17,4,1
ol_01360,sl_0032,SP,RJ,2018-04-21,2018-04-27,2018-04-30,32.27,34.41,9,6,3,1
ol_01974,sl_0051,MG,SP,2018-04-21,2018-05-04,2018-05-06,23.96,122.56,15,13,2,1
ol_01492,sl_0050,SP,SP,2018-04-21,2018-04-30,2018-04-30,23.46,132.56,9,9,0,0
ol_00071,sl_0037,PR,BA,2018-04-21,2018-05-02,2018-05-02,34.27,90.69,11,11,0,0
ol_01044,sl_0048,SP,GO,2018-04-21,2018-05-03,2018-05-05,41.68,34.03,14,12,2,1
ol_01534,sl_0086,PR,GO,2018-04-21,2018-05-06,2018-05-07,37.97,141.55,16,15,1,1
ol_00775,sl_0001,SP,BA,2018-04-21,2018-04-29,2018-04-29,25.74,193.25,8,8,0,0
ol_00501,sl_0032,MG,MG,2018-04-21,2018-04-30,2018-05-02,36.72,88.34,11,9,2,1
ol_00129,sl_0056,SC,SP,2018-04-22,2018-05-01,2018-04-29,31.72,196.18,7,9,-2,0
