user_id,day,variant,device,traffic_source,age,session_minutes,pages_viewed,prior_visits_30d,discount_pct,is_weekend,converted,order_value
3091,14,B,mobile,search,34,5.12,10,8,5,0,1,134.75
3126,14,B,desktop,search,25,0.59,5,4,0,0,0,0.0
3205,14,A,desktop,search,36,2.28,6,2,5,0,1,160.57
3210,14,B,desktop,ads,33,3.68,4,1,10,0,1,193.29
3226,14,A,mobile,ads,39,4.39,7,2,0,0,0,0.0
3281,14,A,desktop,direct,32,2.88,3,4,0,0,0,0.0
3352,14,B,desktop,search,31,3.51,5,5,5,0,0,0.0
3358,14,A,mobile,social,40,3.04,9,3,10,0,1,64.06
3367,14,B,mobile,social,38,2.99,3,0,5,0,0,0.0
3424,14,B,mobile,search,60,3.8,9,0,0,0,0,0.0
3448,14,A,mobile,search,35,3.29,8,1,5,0,1,27.9
3502,14,A,mobile,social,31,2.92,9,5,0,0,1,11.38
3555,14,A,desktop,social,17,2.58,7,2,5,0,1,42.52
165,15,B,desktop,social,31,5.67,7,3,0,0,1,30.25
265,15,B,mobile,ads,32,3.06,6,5,10,0,1,124.69
291,15,B,mobile,search,41,4.41,8,2,5,0,0,0.0
320,15,B,desktop,search,45,3.4,6,3,0,0,0,0.0
357,15,B,desktop,ads,30,1.94,5,1,0,0,0,0.0
386,15,B,mobile,ads,27,2.54,6,4,0,0,0,0.0
431,15,B,mobile,social,48,3.86,13,7,0,0,0,0.0
518,15,B,mobile,search,32,4.95,7,2,0,0,1,52.78
536,15,A,mobile,ads,22,2.4,9,3,10,0,0,0.0
586,15,B,desktop,search,25,5.45,7,1,0,0,0,0.0
596,15,A,mobile,ads,37,5.2,6,5,0,0,0,0.0
636,15,A,mobile,direct,31,1.81,13,2,5,0,0,0.0
640,15,B,mobile,ads,35,3.51,2,4,5,0,0,0.0
688,15,A,mobile,ads,30,4.19,6,3,5,0,0,0.0
718,15,B,desktop,ads,23,3.56,7,2,0,0,0,0.0
771,15,B,desktop,search,31,3.55,7,4,0,0,0,0.0
788,15,B,mobile,direct,43,4.79,6,2,0,0,1,55.15
795,15,B,mobile,ads,24,3.89,9,1,0,0,1,121.61
861,15,A,mobile,direct,23,3.04,8,3,10,0,0,0.0
870,15,B,desktop,search,35,2.78,6,3,0,0,0,0.0
874,15,B,desktop,search,50,2.96,6,1,0,0,1,60.88
889,15,A,mobile,search,23,3.42,7,5,5,0,0,0.0
924,15,A,mobile,direct,32,4.49,8,1,0,0,0,0.0
926,15,B,mobile,search,38,2.95,5,2,0,0,0,0.0
945,15,A,mobile,social,51,4.56,7,2,0,0,0,0.0
1015,15,A,mobile,ads,36,2.25,5,4,0,0,1,26.53
1017,15,A,mobile,direct,35,5.26,7,5,0,0,0,0.0
1039,15,B,mobile,ads,31,5.03,9,4,10,0,0,0.0
1087,15,B,mobile,search,18,5.93,7,3,0,0,0,0.0
1110,15,B,mobile,search,46,4.49,6,0,0,0,0,0.0
1131,15,B,mobile,search,26,3.47,3,3,5,0,0,0.0
1163,15,A,mobile,ads,36,2.22,6,1,10,0,0,0.0
1171,15,B,desktop,search,34,3.08,4,6,0,0,0,0.0
1177,15,B,mobile,ads,24,6.21,4,5,10,0,0,0.0
1182,15,A,desktop,ads,42,2.79,5,2,5,0,0,0.0
1194,15,B,desktop,social,43,3.46,6,3,0,0,0,0.0
1195,15,B,mobile,search,22,3.36,5,4,5,0,0,0.0
1223,15,B,desktop,search,21,3.8,6,3,10,0,0,0.0
1231,15,A,mobile,ads,30,4.06,7,2,5,0,1,12.07
1237,15,A,mobile,search,39,5.87,5,2,5,0,0,0.0
1238,15,B,desktop,social,26,3.67,7,2,5,0,0,0.0
1268,15,A,desktop,social,54,3.94,8,1,0,0,0,0.0
1365,15,B,mobile,ads,23,2.02,6,5,5,0,0,0.0
1434,15,A,mobile,social,29,3.0,8,3,0,0,0,0.0
1443,15,A,desktop,social,36,3.74,5,4,0,0,1,41.0
1505,15,A,desktop,ads,42,5.76,7,4,0,0,0,0.0
1523,15,B,desktop,ads,26,3.48,7,1,0,0,0,0.0
1529,15,A,mobile,ads,29,3.94,10,3,5,0,0,0.0
1532,15,B,mobile,social,30,2.95,5,3,5,0,0,0.0
1549,15,A,mobile,ads,39,3.92,4,5,10,0,0,0.0
1574,15,B,mobile,search,39,3.5,7,3,0,0,0,0.0
1615,15,B,desktop,ads,25,6.48,11,5,5,0,0,0.0
1638,15,A,mobile,search,35,5.28,6,4,5,0,0,0.0
1652,15,B,desktop,ads,34,2.14,8,5,0,0,0,0.0
1674,15,A,mobile,ads,46,3.71,6,0,10,0,0,0.0
1683,15,A,desktop,social,41,2.41,9,6,10,0,0,0.0
1691,15,A,mobile,ads,28,4.1,11,1,0,0,0,0.0
1771,15,B,mobile,social,47,2.46,7,5,5,0,0,0.0
1787,15,A,desktop,ads,24,6.41,6,6,0,0,1,68.08
1788,15,B,desktop,ads,40,4.79,7,1,0,0,0,0.0
1809,15,B,mobile,ads,32,3.98,6,5,10,0,1,31.53
1822,15,A,mobile,social,44,5.08,6,2,0,0,0,0.0
1867,15,A,mobile,search,33,2.48,5,4,0,0,0,0.0
1875,15,B,mobile,ads,34,5.85,5,0,0,0,0,0.0
1907,15,B,desktop,search,23,0.83,9,4,5,0,0,0.0
1919,15,B,desktop,direct,41,1.9,7,4,5,0,0,0.0
1938,15,B,mobile,ads,25,4.17,8,3,0,0,1,61.63
1962,15,A,mobile,ads,32,3.35,7,4,5,0,0,0.0
1966,15,A,mobile,social,22,2.88,7,2,10,0,0,0.0
1985,15,A,desktop,search,26,6.15,4,2,5,0,1,77.79
2047,15,A,desktop,search,38,3.74,9,4,10,0,0,0.0
2054,15,A,mobile,social,35,1.98,8,4,0,0,0,0.0
2096,15,A,desktop,search,25,3.31,5,0,10,0,0,0.0
2099,15,B,mobile,social,35,3.25,4,3,0,0,0,0.0
2127,15,B,mobile,ads,25,1.38,6,2,5,0,0,0.0
2129,15,A,mobile,search,31,1.21,2,7,5,0,0,0.0
2159,15,A,mobile,social,16,5.03,3,6,5,0,0,0.0
2177,15,A,mobile,social,21,3.59,2,1,0,0,0,0.0
2180,15,A,mobile,social,21,3.64,9,5,5,0,0,0.0
2193,15,A,mobile,search,28,1.97,7,5,0,0,0,0.0
2213,15,A,desktop,search,16,3.38,8,4,0,0,0,0.0
2223,15,A,desktop,social,23,4.58,7,1,15,0,0,0.0
2250,15,A,mobile,ads,31,3.03,4,0,0,0,0,0.0
2251,15,B,desktop,ads,40,3.92,7,5,0,0,0,0.0
2259,15,B,mobile,search,23,4.73,5,1,0,0,0,0.0
2285,15,B,mobile,ads,23,4.85,8,3,0,0,1,83.01
2312,15,A,mobile,search,21,2.72,11,3,5,0,0,0.0
2360,15,A,mobile,search,27,2.69,4,0,5,0,0,0.0
2366,15,A,desktop,ads,30,3.67,4,8,10,0,1,52.47
2374,15,B,mobile,search,46,3.17,5,4,0,0,0,0.0
2379,15,B,desktop,social,19,2.92,8,4,5,0,0,0.0
2397,15,B,desktop,search,26,4.4,9,1,0,0,0,0.0
2402,15,A,mobile,ads,28,2.35,8,5,0,0,1,62.58
2447,15,A,desktop,ads,44,4.66,6,2,10,0,1,54.39
2524,15,A,desktop,social,20,3.14,7,3,10,0,0,0.0
2547,15,B,desktop,direct,36,2.9,5,4,5,0,1,80.17
2579,15,A,mobile,ads,34,3.87,9,2,0,0,0,0.0
2608,15,A,desktop,ads,19,3.83,4,3,0,0,0,0.0
2612,15,A,mobile,ads,41,5.75,6,6,5,0,0,0.0
2628,15,B,mobile,ads,33,0.55,5,2,5,0,1,40.5
2629,15,B,desktop,search,24,4.83,7,1,10,0,0,0.0
2652,15,B,mobile,social,45,5.2,12,2,0,0,1,34.82
2654,15,A,mobile,search,38,6.13,7,3,15,0,0,0.0
2667,15,A,mobile,social,28,6.01,4,2,5,0,0,0.0
2679,15,B,desktop,ads,27,1.89,3,2,0,0,0,0.0
2714,15,A,desktop,search,31,3.69,11,3,10,0,1,48.58
2720,15,B,mobile,ads,16,3.91,10,1,0,0,1,54.98
2806,15,B,desktop,search,38,4.07,5,1,0,0,0,0.0
2831,15,A,mobile,ads,33,4.04,3,2,0,0,0,0.0
2843,15,B,desktop,ads,30,3.17,6,4,0,0,0,0.0
2866,15,A,mobile,social,36,4.5,5,2,0,0,0,0.0
2899,15,A,desktop,direct,35,1.56,5,4,0,0,0,0.0
2952,15,B,mobile,ads,40,4.38,9,4,0,0,0,0.0
2984,15,B,desktop,search,24,4.5,8,1,5,0,0,0.0
2998,15,A,mobile,search,19,2.82,8,1,5,0,1,62.75
3058,15,B,mobile,search,18,6.35,6,1,0,0,0,0.0
3182,15,A,mobile,social,23,4.04,7,2,0,0,0,0.0
3195,15,A,mobile,search,32,1.73,10,3,5,0,0,0.0
3196,15,A,mobile,search,23,3.4,11,4,5,0,0,0.0
3200,15,A,desktop,search,35,2.82,9,2,10,0,1,40.82
3240,15,A,mobile,ads,30,3.44,7,2,15,0,0,0.0
3257,15,A,desktop,ads,36,2.8,5,4,5,0,1,70.4
3261,15,B,mobile,ads,42,3.26,9,6,5,0,1,42.9
3264,15,A,mobile,social,27,5.15,7,1,15,0,0,0.0
3303,15,B,desktop,direct,22,1.94,5,1,0,0,0,0.0
3305,15,B,desktop,ads,16,4.09,6,4,0,0,1,44.89
3371,15,B,mobile,ads,23,4.53,12,2,0,0,0,0.0
3406,15,A,desktop,direct,44,4.33,6,4,10,0,0,0.0
3416,15,B,desktop,search,37,2.35,4,5,10,0,0,0.0
3522,15,A,mobile,ads,32,2.46,7,4,10,0,0,0.0
3533,15,B,mobile,search,25,4.85,3,0,0,0,0,0.0
3536,15,A,mobile,search,23,0.58,6,2,5,0,1,43.67
3539,15,A,mobile,search,22,1.13,4,3,5,0,1,54.07
3549,15,A,mobile,social,33,2.49,7,3,0,0,0,0.0
3561,15,A,desktop,social,33,3.19,5,2,15,0,0,0.0
3563,15,A,mobile,social,35,2.44,5,3,5,0,1,137.97
3600,15,A,desktop,ads,41,3.42,8,3,0,0,0,0.0
62,16,B,desktop,social,29,5.28,5,3,0,0,0,0.0
109,16,A,desktop,social,28,2.28,8,3,0,0,1,125.31
110,16,A,desktop,social,35,4.89,6,3,0,0,1,22.96
160,16,A,mobile,direct,36,3.2,7,3,0,0,0,0.0
168,16,A,mobile,ads,19,2.95,5,7,0,0,0,0.0
230,16,B,mobile,ads,43,1.6,6,3,0,0,0,0.0
234,16,B,desktop,social,27,4.25,8,0,5,0,1,106.73
284,16,B,desktop,search,21,3.29,6,3,0,0,0,0.0
324,16,A,desktop,ads,31,1.47,5,5,10,0,0,0.0
419,16,A,mobile,social,23,6.47,7,1,0,0,1,6.37
505,16,A,mobile,search,43,3.15,3,3,5,0,1,29.4
528,16,A,mobile,social,54,6.6,11,3,0,0,0,0.0
530,16,B,mobile,ads,34,5.3,6,7,15,0,0,0.0
545,16,A,mobile,social,18,4.32,13,1,5,0,1,78.63
548,16,A,mobile,direct,37,5.78,7,2,0,0,0,0.0
564,16,A,mobile,social,17,3.34,8,2,0,0,0,0.0
591,16,B,desktop,social,32,4.52,9,2,5,0,0,0.0
727,16,B,mobile,search,17,3.55,8,1,5,0,1,93.47
741,16,B,mobile,social,21,5.37,4,4,0,0,1,154.99
749,16,A,mobile,search,35,3.06,10,4,10,0,0,0.0
752,16,B,mobile,ads,24,5.84,6,4,5,0,0,0.0
762,16,A,mobile,social,21,5.3,8,2,0,0,0,0.0
796,16,B,mobile,ads,40,3.87,7,6,0,0,1,3.68
877,16,B,desktop,search,46,3.18,7,2,5,0,0,0.0
901,16,B,mobile,search,27,2.08,7,3,0,0,0,0.0
932,16,A,mobile,ads,16,4.5,6,7,10,0,0,0.0
946,16,B,mobile,social,49,4.14,3,6,5,0,1,41.72
962,16,B,desktop,search,28,1.38,7,0,0,0,1,109.93
986,16,B,mobile,social,33,3.14,5,1,0,0,0,0.0
988,16,A,desktop,search,23,3.86,7,4,10,0,0,0.0
990,16,A,desktop,ads,34,4.61,3,3,0,0,0,0.0
995,16,B,desktop,search,45,7.17,8,1,0,0,0,0.0
1004,16,B,desktop,ads,34,3.92,8,0,5,0,0,0.0
1018,16,A,mobile,social,29,4.14,8,5,0,0,0,0.0
1036,16,A,mobile,social,22,1.15,7,4,5,0,0,0.0
1043,16,A,desktop,direct,34,2.02,2,1,10,0,0,0.0
1106,16,A,mobile,ads,24,5.97,4,1,0,0,0,0.0
1136,16,A,desktop,search,30,4.95,3,4,0,0,0,0.0
1144,16,B,mobile,social,16,4.84,5,3,5,0,0,0.0
1227,16,B,mobile,ads,42,1.1,6,4,0,0,0,0.0
1313,16,A,mobile,social,41,3.01,7,5,0,0,0,0.0
1343,16,A,desktop,social,30,4.59,7,5,5,0,0,0.0
1454,16,B,mobile,search,51,3.43,7,0,0,0,0,0.0
1489,16,A,mobile,social,26,3.72,6,8,5,0,0,0.0
1655,16,A,desktop,direct,24,3.62,7,2,0,0,0,0.0
1666,16,A,desktop,direct,27,2.64,8,4,5,0,0,0.0
1670,16,A,mobile,ads,28,5.5,5,3,10,0,0,0.0
1686,16,B,mobile,ads,36,2.76,9,4,5,0,0,0.0
1746,16,B,mobile,ads,33,2.69,6,4,10,0,0,0.0
1768,16,B,mobile,search,44,4.62,2,2,0,0,0,0.0
1774,16,B,mobile,ads,27,2.97,7,0,10,0,0,0.0
1782,16,B,mobile,ads,37,3.13,8,3,0,0,0,0.0
1805,16,B,desktop,ads,29,2.44,9,1,15,0,0,0.0
1819,16,A,desktop,ads,26,5.7,6,2,5,0,0,0.0
1930,16,A,mobile,ads,36,2.75,7,3,5,0,0,0.0
1954,16,B,mobile,social,34,2.62,7,2,5,0,0,0.0
1970,16,A,desktop,social,47,3.91,6,1,10,0,0,0.0
1986,16,B,mobile,search,33,2.26,3,4,5,0,0,0.0
2008,16,A,mobile,search,33,4.5,3,2,5,0,0,0.0
2012,16,A,desktop,social,38,2.88,5,2,5,0,0,0.0
2027,16,A,mobile,social,34,2.29,6,2,10,0,0,0.0
2029,16,A,mobile,ads,16,2.71,5,4,15,0,1,45.62
2058,16,A,desktop,social,35,3.74,8,2,15,0,0,0.0
2144,16,A,mobile,ads,38,2.82,3,3,5,0,1,156.13
2176,16,B,mobile,ads,31,4.94,8,2,0,0,1,57.92
2228,16,B,mobile,ads,26,2.08,8,4,10,0,1,51.28
2247,16,A,mobile,ads,33,4.82,5,0,0,0,1,102.51
2286,16,A,desktop,social,40,4.28,5,3,10,0,0,0.0
2340,16,A,mobile,direct,19,4.42,9,0,0,0,0,0.0
2387,16,A,desktop,search,27,2.06,4,0,0,0,0,0.0
2398,16,A,desktop,search,35,2.25,7,3,5,0,0,0.0
2420,16,B,desktop,ads,36,1.09,8,1,10,0,0,0.0
2455,16,A,desktop,ads,28,4.78,8,1,5,0,0,0.0
2496,16,B,mobile,ads,23,1.47,7,2,0,0,0,0.0
2504,16,B,mobile,social,34,1.88,5,7,5,0,0,0.0
2512,16,A,mobile,social,19,3.91,8,6,0,0,1,55.57
2519,16,A,mobile,social,30,3.73,8,2,0,0,0,0.0
2527,16,A,desktop,direct,37,5.07,7,3,0,0,0,0.0
2560,16,B,mobile,social,29,3.33,8,7,0,0,1,85.25
2567,16,A,mobile,social,25,3.72,8,3,10,0,0,0.0
2584,16,A,mobile,ads,37,5.43,4,2,5,0,0,0.0
2630,16,B,mobile,direct,30,4.15,7,8,5,0,1,39.83
2645,16,B,mobile,search,22,2.22,7,4,10,0,0,0.0
2711,16,B,mobile,social,32,3.81,5,2,10,0,0,0.0
2722,16,B,mobile,ads,41,3.79,5,1,10,0,1,19.72
2737,16,A,mobile,ads,36,6.99,4,3,10,0,0,0.0
2825,16,B,mobile,ads,46,1.71,10,2,0,0,0,0.0
2826,16,A,desktop,ads,36,4.9,5,5,0,0,0,0.0
2854,16,B,mobile,ads,36,3.97,10,4,0,0,0,0.0
2856,16,B,mobile,ads,30,5.52,12,2,5,0,0,0.0
2908,16,B,mobile,search,40,3.6,6,2,10,0,1,50.13
2921,16,B,mobile,search,29,5.03,6,2,5,0,0,0.0
2930,16,B,mobile,social,51,1.79,4,1,10,0,0,0.0
2967,16,B,desktop,direct,25,4.1,5,3,5,0,1,89.33
2975,16,A,desktop,direct,54,2.88,5,3,0,0,1,90.37
2987,16,A,desktop,ads,23,5.42,7,3,5,0,0,0.0
3012,16,B,mobile,direct,19,3.89,8,3,0,0,0,0.0
3030,16,B,desktop,social,32,4.6,4,3,0,0,0,0.0
3033,16,B,desktop,ads,44,5.41,3,4,10,0,0,0.0
3060,16,A,desktop,social,19,1.59,10,1,0,0,0,0.0
3068,16,A,desktop,social,20,4.37,4,1,10,0,0,0.0
3088,16,A,mobile,social,22,4.6,4,1,0,0,0,0.0
3104,16,B,mobile,search,28,3.6,12,0,0,0,0,0.0
3120,16,B,desktop,direct,47,4.65,5,1,10,0,0,0.0
3131,16,A,desktop,social,21,6.65,9,3,10,0,1,91.66
3180,16,B,desktop,social,26,1.57,4,4,0,0,1,78.21
3202,16,B,mobile,search,32,0.9,9,2,0,0,1,92.75
3220,16,A,mobile,social,36,3.82,7,4,5,0,0,0.0
3228,16,B,mobile,search,18,3.07,5,6,10,0,0,0.0
3244,16,B,desktop,search,34,1.69,5,0,0,0,0,0.0
3273,16,A,desktop,ads,16,5.31,8,3,0,0,1,55.5
3278,16,B,mobile,search,37,3.81,6,3,0,0,0,0.0
3309,16,B,mobile,search,20,5.4,10,2,0,0,1,51.38
3342,16,B,desktop,ads,27,3.02,8,0,10,0,0,0.0
3363,16,B,mobile,social,18,5.95,4,4,5,0,1,49.02
3396,16,A,desktop,social,39,2.57,4,1,5,0,0,0.0
3431,16,B,desktop,ads,57,5.24,6,3,0,0,0,0.0
3499,16,B,mobile,social,17,2.96,8,2,0,0,0,0.0
3503,16,A,mobile,search,37,3.92,6,6,0,0,0,0.0
3513,16,A,mobile,social,19,2.22,8,2,5,0,1,137.58
3577,16,A,mobile,social,37,3.49,6,0,10,0,0,0.0
3586,16,A,desktop,ads,16,3.16,4,2,5,0,1,74.81
6,17,A,mobile,direct,28,4.4,10,2,5,0,0,0.0
25,17,A,desktop,ads,38,2.7,5,2,0,0,0,0.0
31,17,A,mobile,ads,33,2.99,9,6,0,0,1,20.76
63,17,A,mobile,ads,23,5.2,5,2,10,0,0,0.0
64,17,A,mobile,search,41,4.14,4,3,15,0,0,0.0
76,17,B,mobile,social,30,3.78,4,3,0,0,0,0.0
116,17,A,mobile,social,24,3.55,8,5,0,0,0,0.0
123,17,B,mobile,search,16,3.84,7,0,5,0,1,26.59
132,17,A,mobile,ads,38,4.9,8,5,5,0,0,0.0
133,17,A,desktop,search,38,1.36,8,6,0,0,0,0.0
204,17,B,mobile,social,44,0.57,3,6,0,0,0,0.0
214,17,B,desktop,search,29,5.44,6,5,0,0,1,92.22
307,17,A,desktop,search,33,1.73,9,2,5,0,1,82.15
337,17,A,mobile,ads,24,2.61,5,3,5,0,0,0.0
359,17,A,mobile,ads,23,2.95,7,2,0,0,0,0.0
366,17,A,desktop,ads,40,0.53,10,2,0,0,1,72.12
368,17,A,desktop,direct,18,3.46,8,4,5,0,0,0.0
418,17,B,mobile,search,20,2.52,8,1,5,0,1,32.79
427,17,B,desktop,ads,36,5.62,5,1,10,0,0,0.0
490,17,B,mobile,direct,35,1.6,7,3,0,0,0,0.0
500,17,B,desktop,search,26,2.44,10,5,0,0,0,0.0
554,17,A,mobile,social,36,2.82,7,3,5,0,0,0.0
573,17,B,mobile,search,28,4.49,5,2,10,0,0,0.0
590,17,B,desktop,social,17,4.03,8,2,5,0,1,147.52
601,17,A,mobile,direct,23,3.89,3,3,5,0,0,0.0
622,17,B,desktop,social,32,4.21,6,1,5,0,0,0.0
625,17,B,mobile,ads,31,4.58,5,3,0,0,0,0.0
664,17,B,mobile,ads,35,0.79,9,4,5,0,0,0.0
697,17,A,desktop,social,33,3.52,6,1,0,0,0,0.0
706,17,A,desktop,ads,28,4.67,5,3,0,0,1,67.23
737,17,A,desktop,direct,29,0.4,10,4,5,0,1,55.31
743,17,A,desktop,ads,32,4.57,5,2,0,0,1,26.61
778,17,B,desktop,ads,27,2.41,10,2,5,0,1,55.18
811,17,B,desktop,direct,34,3.47,5,4,5,0,0,0.0
856,17,B,desktop,search,32,4.7,4,7,10,0,0,0.0
857,17,A,mobile,ads,37,1.95,7,5,5,0,0,0.0
882,17,B,mobile,ads,38,4.28,5,3,10,0,1,62.51
938,17,B,mobile,search,28,3.3,8,2,0,0,0,0.0
975,17,B,desktop,social,37,4.35,6,4,10,0,0,0.0
1011,17,A,mobile,ads,21,3.26,8,4,5,0,0,0.0
1054,17,B,desktop,ads,24,2.51,7,3,0,0,0,0.0
1069,17,A,mobile,ads,33,3.78,7,3,10,0,0,0.0
1104,17,A,desktop,ads,30,3.33,12,2,0,0,1,89.15
1148,17,A,mobile,search,33,4.16,7,4,0,0,0,0.0
1159,17,B,mobile,direct,35,4.54,4,1,0,0,0,0.0
1184,17,A,mobile,ads,32,4.7,5,4,0,0,0,0.0
1246,17,A,mobile,search,25,5.23,9,3,10,0,0,0.0
1302,17,B,desktop,ads,25,5.51,5,3,5,0,0,0.0
1406,17,B,mobile,direct,27,4.29,6,8,0,0,1,47.73
1433,17,A,mobile,ads,34,1.93,7,4,0,0,0,0.0
1501,17,A,mobile,ads,42,3.39,4,2,10,0,0,0.0
1559,17,A,mobile,social,42,4.82,6,1,0,0,0,0.0
1563,17,B,mobile,social,38,2.56,5,6,0,0,0,0.0
1611,17,A,desktop,social,25,5.25,5,5,0,0,1,28.5
1692,17,B,desktop,search,34,4.43,7,6,5,0,0,0.0
1780,17,B,mobile,ads,46,5.91,4,5,0,0,0,0.0
1799,17,B,mobile,direct,35,1.26,5,2,0,0,0,0.0
1800,17,A,mobile,ads,23,2.27,7,2,0,0,0,0.0
1811,17,B,mobile,ads,25,3.23,5,0,0,0,0,0.0
1812,17,A,mobile,social,35,6.72,6,3,0,0,0,0.0
1818,17,B,mobile,direct,24,2.32,6,7,0,0,0,0.0
1937,17,A,desktop,search,26,2.84,6,1,0,0,0,0.0
1941,17,A,mobile,search,32,3.59,4,1,0,0,0,0.0
1959,17,A,mobile,social,21,5.03,8,1,5,0,0,0.0
1996,17,A,desktop,social,25,2.78,5,3,0,0,0,0.0
2093,17,A,desktop,search,36,1.43,4,4,5,0,1,61.06
2240,17,A,desktop,direct,46,2.46,9,3,5,0,0,0.0
2244,17,B,mobile,ads,35,4.21,5,7,10,0,1,69.97
2272,17,A,mobile,ads,34,0.52,3,3,0,0,0,0.0
2274,17,B,mobile,ads,23,3.89,8,3,0,0,0,0.0
2287,17,B,desktop,search,43,6.68,9,1,0,0,0,0.0
2297,17,A,mobile,ads,38,3.1,15,3,10,0,0,0.0
2310,17,B,mobile,direct,34,1.63,8,1,10,0,0,0.0
2322,17,A,desktop,direct,28,0.87,5,0,0,0,0,0.0
2345,17,A,mobile,social,30,1.42,4,2,10,0,0,0.0
2404,17,A,desktop,search,30,4.02,8,4,10,0,0,0.0
2438,17,A,mobile,search,24,1.91,5,3,5,0,0,0.0
2484,17,B,mobile,ads,17,3.25,6,3,15,0,1,28.29
2499,17,B,mobile,ads,16,3.14,5,4,5,0,0,0.0
2511,17,B,mobile,ads,33,1.99,5,3,0,0,0,0.0
2513,17,A,desktop,ads,40,3.09,10,2,15,0,0,0.0
2533,17,B,desktop,ads,32,5.35,5,4,0,0,0,0.0
2548,17,A,mobile,search,17,3.5,7,3,5,0,0,0.0
2551,17,B,desktop,search,16,4.52,5,2,5,0,0,0.0
2638,17,B,desktop,social,39,4.6,11,2,0,0,0,0.0
2662,17,A,desktop,social,28,4.68,6,2,0,0,0,0.0
2669,17,B,desktop,search,34,3.19,2,3,5,0,0,0.0
2683,17,B,desktop,search,47,4.04,7,2,10,0,0,0.0
2697,17,B,desktop,ads,26,6.35,7,6,0,0,1,94.39
2746,17,A,desktop,direct,40,7.03,4,1,0,0,1,146.25
2781,17,A,desktop,ads,36,2.75,9,5,10,0,0,0.0
2802,17,A,desktop,search,26,3.98,9,6,0,0,0,0.0
2836,17,B,mobile,ads,38,4.49,6,7,15,0,0,0.0
2857,17,A,mobile,ads,22,4.09,6,2,15,0,1,61.71
2940,17,B,desktop,search,29,2.6,4,5,0,0,0,0.0
2996,17,B,desktop,social,51,2.8,10,2,15,0,1,62.91
3020,17,A,desktop,search,25,2.45,7,2,5,0,0,0.0
3062,17,B,desktop,direct,32,2.54,11,2,10,0,0,0.0
3076,17,A,desktop,social,40,2.29,5,2,0,0,0,0.0
3137,17,A,mobile,social,21,6.02,4,5,0,0,0,0.0
3147,17,B,mobile,ads,28,3.27,4,2,5,0,0,0.0
3168,17,A,desktop,ads,34,2.62,8,3,0,0,0,0.0
3204,17,B,desktop,social,31,4.77,6,1,10,0,0,0.0
3241,17,A,desktop,direct,41,1.96,5,2,0,0,0,0.0
3252,17,B,desktop,direct,23,2.93,6,2,5,0,0,0.0
3258,17,B,desktop,social,28,2.91,4,2,5,0,0,0.0
3290,17,B,mobile,social,43,0.9,3,1,0,0,0,0.0
3311,17,A,desktop,ads,19,3.46,10,2,0,0,1,59.75
3324,17,A,desktop,ads,16,3.99,8,5,5,0,0,0.0
3332,17,B,mobile,ads,39,4.36,6,6,10,0,0,0.0
3336,17,A,mobile,social,25,2.53,4,2,5,0,1,27.89
3351,17,A,desktop,search,46,0.4,9,7,0,0,0,0.0
3403,17,B,mobile,ads,16,3.35,6,2,0,0,1,83.41
3451,17,B,mobile,ads,32,5.38,6,6,5,0,1,48.49
3482,17,B,mobile,social,25,4.6,8,2,0,0,0,0.0
3490,17,A,mobile,social,29,1.33,7,2,5,0,0,0.0
3547,17,B,mobile,ads,42,4.39,2,2,5,0,0,0.0
3576,17,A,mobile,ads,26,4.34,7,7,0,0,0,0.0
3593,17,B,mobile,search,28,3.53,6,5,0,0,0,0.0
13,18,A,mobile,social,21,3.48,6,4,0,0,0,0.0
32,18,A,mobile,ads,41,3.5,6,1,0,0,0,0.0
93,18,B,mobile,ads,28,5.37,5,3,5,0,1,119.61
106,18,B,mobile,ads,30,1.68,9,3,5,0,0,0.0
155,18,A,desktop,ads,27,2.9,11,1,10,0,0,0.0
167,18,B,desktop,social,24,4.23,4,0,10,0,0,0.0
175,18,A,mobile,ads,36,3.63,5,3,5,0,0,0.0
197,18,A,desktop,search,35,1.56,9,1,0,0,0,0.0
199,18,A,desktop,ads,38,2.88,7,1,0,0,1,111.36
250,18,A,mobile,ads,39,5.48,6,5,0,0,1,99.38
301,18,A,mobile,direct,35,4.86,6,2,0,0,0,0.0
362,18,B,mobile,social,34,2.77,3,3,0,0,0,0.0
403,18,A,mobile,direct,31,5.85,7,0,0,0,0,0.0
413,18,A,mobile,ads,23,4.83,7,1,5,0,0,0.0
421,18,B,desktop,social,37,2.92,9,3,10,0,0,0.0
477,18,B,mobile,direct,42,4.14,5,5,5,0,0,0.0
507,18,A,desktop,direct,35,2.91,8,2,5,0,0,0.0
513,18,A,mobile,direct,41,4.27,8,5,10,0,0,0.0
561,18,A,desktop,search,45,5.6,7,3,0,0,0,0.0
607,18,B,mobile,search,21,2.18,6,4,0,0,1,106.34
631,18,A,mobile,search,28,5.21,7,2,0,0,0,0.0
745,18,A,mobile,direct,41,6.19,5,4,10,0,1,24.12
801,18,B,mobile,ads,16,4.09,7,1,0,0,0,0.0
812,18,B,desktop,social,29,1.86,11,5,0,0,0,0.0
913,18,A,desktop,direct,25,6.05,7,3,15,0,0,0.0
919,18,B,mobile,search,26,1.89,9,2,5,0,0,0.0
928,18,A,desktop,ads,23,4.02,9,4,5,0,0,0.0
944,18,A,desktop,social,16,3.76,9,3,5,0,0,0.0
970,18,A,mobile,ads,16,1.23,7,6,0,0,0,0.0
